"listName","orgName","infos__InfoId","infos__TYWebsite","infos__Name","infos__Toldescribe","infos__Add","infos__Zipcode","infos__Travellinginfo","infos__Opentime","infos__Px","infos__Py","infos__Website","infos__Parkinginfo","infos__Ticketinfo","infos__Remarks","infos__Tel","infos__Fax","infos__Changetime"
"","","356","travel.tycg.gov.tw/zh-tw/Travel/Attraction/356","小粗坑古道","春末賞桐好去處，非小粗坑古道莫屬！這條串連粗坑和石門地區的幽靜小道，每年3至5月的客家桐花季總吸引許多人前來欣賞片片白花灑落在層層綠林中的花漾美景。走在具百年歷史的石階上，不經意發現轉角石台上，旅人用桐花瓣排列成的愛心花環，十足療癒感！夏日夜訪，另有不同驚喜；火金姑情話ing，點點螢火如繁星般一明一滅，讓漆黑的山野增添了迷人風情，城市中無法欣賞的感動畫面，絕對值得你懷著期待上山，摸黑一探！      小粗坑古道是日據時期順著小粗坑溪闢建的牛車道，當時山區先民載運貨物往來新竹關西的竹坑十寮及茅武督等地，得經三坑仔(現龍潭)與大嵙崁(現大溪)，而小粗坑古道則成為重要通道，風光一時，然而隨著石門水庫的產業道路開發，人潮遞減而逐漸沒落，卻也因此保留住豐富原始生態，沿途可見水同木、大花曼陀羅、蕨類、樟科植物等植物，以及鳳蝶、盤古蟾蜍、斯文豪氏赤蛙等稀有物種，現今是野外踏青的熱門景點。         鄰近龍源路的古道入口，一座清代所建的原佑福德祠，供奉著「土地婆抱子像｣，頗為稀有。步道全程難易適中，前段路況皆屬平緩，能一邊漫步欣賞茶園風光，中段開始則轉為土石路面，後段需攀繩而上，若是體力許可，還可緊接著挑戰石門山步道，熱血不間斷。 ","325桃園市龍潭區高平村粗坑2鄰","325","無","全年無休","121.22149","24.81214","","路邊停車","免費","■勿使用手電筒照射螢火蟲  ■步道部分路段較陡滑  ■ 3-5月為桐花季","886-3-3322101","886-3-3322101","2016/11/17 11:58:42"
"","","503","travel.tycg.gov.tw/zh-tw/Travel/Attraction/503","金車咖啡文教館","廠區成立於民國68年，是伯朗咖啡主要生產工廠。區內綠化規劃相當完善，像一座大型的公園，有別於一般工廠給人的刻板印象，甚至吸引拍婚紗照的新人來此取景。    目前廠區開放國中以上之學校團體參觀，可在廠區規劃的伯朗咖啡參觀走廊，了解有名的伯朗咖啡是如何製造、咖啡豆是從哪些國家進口、如何調整咖啡口味等知識，是一個相當適合學校戶外教學的場所。     ","320桃園市中壢區榮民南路412號","320","台鐵中壢站下車，至桃園客運中壢總站轉乘169路公車（中壢→華勛社區），於金車公司站下車。","週一至週五9:30-12:00、13:30-17:00（例假日與國定假日休館）","121.25445","24.94818","http://www.kingcar.com.tw/tw/index.aspx","備有停車場","免費，需提前一週以上電話預約參觀","開放15人以上團體(國中生以上)報名，請提前一週以上預約，暫不接受個人預約，導覽約1小時。  服務電話：03-4651121#257或#251","886-3-4651121#257","886-3-4565991","2016/11/09 10:21:18"
"","","584","travel.tycg.gov.tw/zh-tw/Travel/Attraction/584","麗嬰房采衣館(目前閉館整修中，暫不開放)","(目前閉館整修中，暫不開放)    麗嬰房采衣館是台灣首家受評鑑的織品類觀光工廠，每個區域都有不同的巧妙安排，在這裡可透過3D影片、互動型觸控螢幕等展示空間，了解衣服的製作過程，還有體驗服裝設計師的一天，以及一探真實的工廠生產線、DIY試作體驗等。","338桃園市蘆竹區海湖里海山中街8號","338","1.於今日飯店站搭乘「5020桃園─下福」→「海湖工業區」下車→步行海山中街即可抵達。  2.今日飯店站搭乘「5021桃園-下海湖」、「5016桃園－竹圍(經山腳)」→「海山西路口」下車→步行海山中街即可抵達。","週一至週五、週六雙週開館 (第二與第四個週六) 10:00~12:00、13:30~16:30（最後入館時間：下午3：00）","121.26027","25.10593","http://www.enphants.com.tw/","備有停車場。","每人$100（可折抵館內消費$50）、身高90cm以下兒童與65歲以上長者(憑證入場)免費入館。","1.為維護參觀品質，請於一週前採電話或網路預約。  2.館內推出如彩繪T恤、彩繪布書、彩繪手提袋...等多樣DIY活動，價格與課程依現場公告為準。","886-3-3544417","886-3-3544549","2016/10/20 10:06:55"
"","","1186","travel.tycg.gov.tw/zh-tw/Travel/Attraction/1186","彩韻廣場","本廣場位於進入桃園市政中心的門戶，水舞緞裝置藝術以展開雙臂、舞動柔軟緞帶之形象，呈現活潑與歡樂迎賓氛圍。中央的圓環則以圓滿桃園的概念，搭配水瀑與夜間投光等動感設施，表達以雀躍的心情，熱情迎接每位來到桃園的賓客。","330桃園市桃園區國際路二段與大興西路三段交叉口","330",""," ","121.28688","25.00260","","","","","886-3-3322101","886-3-3322101","2016/10/14 13:33:29"
"","","481","travel.tycg.gov.tw/zh-tw/Travel/Attraction/481","林家古厝","好客之都Ⅲ","328桃園市觀音區大富路221號","328","搭乘桃園客運「中壢-新坡-觀音」或「中壢-新坡-白玉」路線在「大同站」下車(車站旁有間7-11便利商店)，7-11斜對面有新梅計程車行(電話:03-3630033)，或從7-11對面的兩線車道路步行1公里，依指標右轉後再步行1公里可抵。","平日9：00-18：00；週末9：00-18：30、 9-5月週一、二店休；6-8月營業時間延長半小時（店休日公告於網站）","121.12910","24.99904","http://www.lin-jia.com/","約60台","百年古厝免費參觀，農場園區入園費50元(可抵消費)","推出有米食DIY、童玩DIY、炕窯、古厝導覽等一日遊活動，需事先預約報名。","886-3-4980753","886-3-4982274","2016/10/14 13:21:20"
"","","652","travel.tycg.gov.tw/zh-tw/Travel/Attraction/652","羊稠森林步道","跟著昔日牧羊人的步伐，踩踏南崁溪支流的坑谷地，林間羊稠(閩南語的羊圈)、放牧景象已不復見，倒是不少登山客的身影穿梭在這寂靜的山野步道。羊稠坑森林步道總長約3.3公里，大致上屬平緩好走，沿途綠意盎然，還能遠眺高鐵穿越隧道，走一趟，絕對值得！            沿著張榮發基金會文物館、長流美術館旁的羊稠巷上行約100公尺，即見有可愛山羊石雕的登山口，寬敞的土石路徑走起來不費力，步行約100公尺後，來到此步道的第一個關卡－好漢坡，215階梯挑戰你的心肺功能，卡路里急速消耗！若是不想一開始就消耗太多體力，可取右邊岔路，兩路線皆是通向七分山，七分山頭的健康廣場設有鞦韆、簡易健身設施，可在此稍作休息。接著在徐徐山風吹拂下，續行200公尺平坦土階邁向八分山。若規劃「輕量級｣登山，右方往吳氏祠堂的叉路可折回中山路。       續向尖山行，高壓電塔聳立的地方即是山頭，往九分山途中，右方叉路可前往座落大榕樹下的「百年龍頭觀音土地廟」，左方可通向仁愛路三段560巷登山口。過九分山沿著石階登上觀景台，只見高鐵快速穿越隧道、桃園國際機場飛機起降、更遠處還有船隻行駛在台灣海峽上，陸海空景大集合，令人眼界大開！步道制高點-海拔225公尺的羊稠山頂，是最熱門的高鐵觀賞處。一路下坡，行經甲蟲生態區涼亭、長型涼亭後，便是步道終點-六福路登山口。羊稠坑森林步道擁有豐富的生態景觀；鳳尾蝶、松鼠、鍬形蟲穿梭在筆筒樹、油桐與相思樹間，讓這鄰近都市的綠地，展現多采多姿的自然樣貌。","338桃園市蘆竹區中山路羊稠巷","338","■搭乘桃園客運、首都客運952線【板橋－南崁】、免費公車L302線【黃線】至南崁國小站下，步行約170公尺，即抵羊稠巷端入口  ■搭乘桃園客運5014線【桃園→南崁(經南祥路)】至五福國小站下，步行約170公尺，即抵羊稠巷端入口  ■搭乘葛瑪蘭客運1356A線【南崁－國道一號－圓山轉運站(經蘆竹區中山路)】、長榮國際儲運5203線【台北市－桃園市大園區(經蘆竹區中山路)】至長榮吉邸站下，步行約400公尺，即抵羊稠巷端入口   ■搭乘免費公車L302線【黃線】至仁愛路三段560巷站下，步行約1.7公里，可抵仁愛路三段560巷端入口  ■搭乘桃園客運5014線【桃園→南崁(經南祥路)】至長榮吉邸站下，步行約400公尺，即抵南上路345巷端入口","全年無休","121.30291","25.05069","","路邊停車","免費","步道共有五個出入口，分別是羊稠巷、南上路345巷、南上路663巷、六福路、仁愛路三段560巷，其中又以羊稠巷的入口交通最方便。","886-3-3322101","886-3-3322101","2016/10/14 09:58:44"
"","","478","travel.tycg.gov.tw/zh-tw/Travel/Attraction/478","五酒桶山步道","挑戰完羊稠森林步道，身體中的冒險因子依舊躍躍欲動嗎?鄰近的五酒桶山步道等你熱血征服，帶你用不一樣的視角認識蘆竹！五酒桶山步道全程約4公里，由五條路線串聯，海拔高度落差約80公尺，讓你流點汗、跨越自己的極限！  關於五酒桶山名由來，有一說是明鄭時期，遷居於此的蔡光省先生與其五子，極愛飲酒且酒量極好，一次豪飲一桶酒，當地因此稱作五酒桶山。另一說法則是村民都牽牛隻都來此飲水，而有「牛水桶山」之名，日後取諧音轉為五酒桶山。    每逢假日，長興路上的南天宮總是擠滿了人潮，除了來參拜的信眾，還有不少登山客。由南天宮停車場登山口進入南崁山步道，是由熱心山友合力修築的「迎廣愛心階梯」，170階的寬闊石階走來平緩，也較安全。續行水泥路徑，經過春秋亭，抵達標高155公尺的南崁山，山頂設有三等三角點，絕佳視野將台灣海峽、國際機場盡收眼底，由此另分出六福步道，是較為隱密且較有起伏的土石路徑，與原石階路一樣，都可通往五酒桶山。    行過忘憂亭，沿途不時可見五個酒甕堆疊的造景，導引遊客前往佇立著觀音像的五酒桶山休憩平台，此處也是其他線路的交會地；持續直行可抵知性古道接福德古道，取左可抵坡度較大的海山之路和環山步道，兩路相交的崙頭福德祠，「廟中廟」的人文奇景，吸引許多旅客前來一探。步道全程海拔最高的山鼻山，秋日芒海，是不容錯過的奇幻美景。    ","338桃園市蘆竹區長興路一段230巷","338","搭乘免費公車L302【黃線】至新人類國站下，步行約350公尺至南天宮後，可見登山口指標  搭乘免費公車L308、L308A、L308B【青山線】至南山路二段124號站下，步行約850公尺至南天宮後，可見登山口指標   搭乘桃園客運5016線【桃園-竹圍(經山腳)】、5020線【桃園-下福】、5021線【桃園-下海湖】、5069線【桃園-醒吾中學(經赤塗崎)】、5071線【桃園-醒吾中學(經外社)】、5073線【桃園-頂社】，至埔尾站下，步行約1公里至南天宮後，可見登山口指標","全年無休","121.29711","25.06638","","南天宮免費停車場  路邊停車","免費","五酒桶山登山口就在南天宮的右側， 從廟旁停車場進入，即可看見登山口。","886-3-3322101","886-3-3322101","2016/10/14 09:54:27"
"","","418","travel.tycg.gov.tw/zh-tw/Travel/Attraction/418","金蘭醬油博物館","創立至今超過一甲子的金蘭醬油，可說是醬油的代名詞，若是了解其演進脈絡，便可見證了醬油由古至今的發展歷程。來到金蘭醬油博物館，從歷年商品、硬體設備到多媒材體的展示方式，以時間軸呈現，一一介紹金蘭歷史、醬油製程、日治時代至今的醬油產業變遷，不只是藉由創新讓博物館增添新意與生命力，並詳盡說明金蘭自開創已先，如何持續秉持企業恆久理念；不管時代如何改變，堅持把關品質。更重要的是，期盼以此博物館回饋社會、傳遞知識。讓金蘭的好，使消費者知道。老字號，不只是經驗的傳承，還要在傳統的基石上不斷演進變化。       在台式料理與閩南烹煮中扮演著重要角色的醬油膏，透過醬油膏帶來變化豐富的烹調方式，每一道菜餚因此增添了不少風味，來訪旅客可現場嘗試自製醬油膏，不添加防腐劑，健康更加分！利用製作醬油時產生的醬粕來製作胺基酸香皂，過程有趣，顛覆你對醬粕的印象！運用糯米發酵產生的天然酵素製作金蘭雪花釀，是極佳營養補充品，與甜品搭配食用，口感與健康兼具，頗受到女性消費者的喜愛。還可與孩子們一同拿起畫筆，在金蘭醬油瓶上揮灑五顏六色，然後再為瓶子穿上各樣可愛的裝飾小物，打造親子間的歡樂遊憩時光。詳盡的館內導覽與有趣的DIY體驗，絕對值得來訪。   ","335桃園市大溪區介壽路236號","335","搭乘桃園客運5096線(桃園-大溪) 或5053線(桃園-龍潭)，於僑愛國小站下車，步行3分鐘即抵  搭乘台灣好行502小烏來線，於金蘭醬油下車即抵","09:30-12:00、13:30-16:00(除夕、大年初一至初三休館) ","121.29222","24.91963","http://www.kimlan.com/","備有停車場。","每人75元（內含30元折價券 + 贈品1瓶），DIY費用另計，另有其他優惠方案，可去電詢問相關資訊。","1.參觀採電話預約制，請提前3～7天前電話預約。  2.導覽時間為每日 10:00 及 14:00各一梯次。","886-3-3801226#290","886-3-3800337","2016/10/03 17:23:59"
"","","984","travel.tycg.gov.tw/zh-tw/Travel/Attraction/984","巴陵橋(巴陵大橋、巴陵舊橋)","在一望無際的蓊鬱山林中，巴陵大橋是一條橫越大漢溪兩端的淡粉綢帶，為通往水蜜桃原鄉的旅客所帶來的行前驚喜。名列於北橫三大名橋的巴陵大橋(另二座為羅浮橋、大漢橋)完工於2005年，是巴陵地區必訪的重要地標。全長220公尺的鋼骨橋梁，最大跨度達185公尺，為大漢溪沿線橋梁之冠。相較於僅能單向來車的巴陵舊橋，寬度僅有4.5公尺，巴陵大橋更具有交通效益；全寬11.5公尺，雙向車道寬7.5公尺，人行車道寬1.5公尺，對於假日往返拉拉山、角板山的車潮達到紓解作用。大漢溪流暢曲線表現宏偉氣勢，步行其上更能感受到令人嘖嘖稱奇的建築工藝。        巴陵大橋下可見玉峰溪與三光溪匯聚而成的壯麗絕景，站上橋旁的觀景台，眺望襯著碧綠山谷的新、舊雙橋景象，不枉費驅車來到這的辛勞。         來巴陵可不只有靜賞自然美景這一種玩法；舊橋兩端各有人力鑿挖的隧道，現已不再做車道使用，裡頭展示泰雅原民繪畫創作、傳統服飾及農特產品，讓來訪旅客了解在地文化。在一號隧道出口旁，立有「巴壟紀念柱｣(巴陵舊稱巴壟)，為巴陵舊橋前身－日治時期所興建的巴壟鐵線橋完工紀念。而愛挑戰自我的人，不妨來場冒險之旅，換上高空彈跳裝備，從43公尺高的巴陵舊橋一躍而下，一邊驚聲尖叫，一邊享受極限運動的刺激暢快。 ","336桃園市復興區經台7線公路往宜蘭方向，約48.5公里處","336","搭乘桃園客運5090線「桃園→上巴陵→林班口｣、5091線「中壢→上巴陵→林班口｣、5093線「大溪→羅浮→巴陵｣、中壢客運5301線「桃園→上巴陵→林班口｣於巴陵橋站下車即抵。","全年無休","121.37798","24.68107","","路邊停車","免費","為北橫旅遊節舉辦地之一。","886-3-3322101","886-3-3322101","2016/10/03 16:50:48"
"","","1166","travel.tycg.gov.tw/zh-tw/Travel/Attraction/1166","福源茶廠","歷經台灣製茶興衰的桃園龍潭，全盛時期數百家茶廠林立，相繼關廠賣地，如今僅存的茶廠屈指可數，對此，福源茶廠第四代接班人黃文諒先生感觸極深，當時300至400萬斤年生產量的「黑金」盛況，隨著外銷優勢不再，而銳減至1/10，然而憑著堅持到底的信念，讓茶廠挺過低潮，不只延續百年茶香，更奮力推廣好茶文化。     由古道走往福源茶廠，沿途田野丘陵的自然風光、斗笠上的客家花布、採茶人帶著竹編茶簍彎腰摘茶，構成一幅悠然愜意的茶園風情畫。1949年福源創辦人就地取材興建茶廠，並以機械化方式大量生產，現今廠內仍可見骨董級的歐洲製茶機具不停歇的運轉，在轟隆隆的烘茶聲中，轉出茶歷史的歲月軌跡。                沖泡時散發肉桂清香，入喉則有清新薄荷味，初次品茗福源茶廠招牌茶-「紅玉」(台茶十八號)便深覺驚豔，種茶者的用心不言而喻。茶廠內的詳盡導覽，讓旅客可深入了解製茶過程。另有功夫茶「酸柑茶」、福壽茶「東方美人茶」，值得一一細品。知名飲料品牌茶裏王的日式綠茶即是生產於福源茶廠，而廣告也是於此取景。茶廠提供採茶、揉布球、揉紅茶、磨茶粉DIY活動，讓旅客體驗做茶。在古樸茶廠內，跟著老師傅了解茶文化、做出回甘茶飲風味，每一道過程都不容馬虎，而在療癒茶香中，也不自覺釋放了繁忙生活中的壓力。","325桃園市龍潭區凌雲里39鄰竹龍路590巷56號","325","搭乘新竹客運5648線於龍聖站下，步行約1.4公里即抵  新竹客運5617線、5620線、5634線、5640線、5653線、桃園免費公車L719線於凌雲國中站下，步行約1公里即抵","8:00~18:00","121.19348","24.86307","http://www.fuyuan-tea.com/","路邊停車","免費參觀，導覽每人100元、體驗活動每人200元","為了遊客體驗活動的便利性，建議穿著以下服飾  a.輕便易行走的運動鞋、襪  b.吸濕排汗佳的有袖上衣  c.長褲以便戶外活動及避免蚊蟲  *備註:活動均含工廠導覽解說&製茶影片欣賞  採茶、揉布球、揉紅茶等體驗項目30人開團  採茶、揉紅茶體驗，須配合茶季","886-3-4792533","886-3-4794535","2016/10/03 16:19:03"
"","","308","travel.tycg.gov.tw/zh-tw/Travel/Attraction/308","范姜老屋群","新屋著名的范姜老屋群，為具有客家樸實特色的五座老屋，格局皆為三合院，外圍有磚牆圍繞，整體建築成口字形。    范姜老屋群的9號老屋被指定為市定古蹟范姜祖堂，其門額上的交趾燒「陶渭流芳」匾額或祖堂中的香爐、陶缸皆為珍貴文物，彩繪門牆、木雕、磚雕等都具有看頭；    掛著「陶渭高風」匾額的6號老屋，書卷窗飾、白牆與前院石雕，形成清幽的宜人氛圍。雕飾最具特色的3號老屋，屋脊、屋簷、正門兩側等，皆具精緻雕紋。一旁的2號老屋，白牆、紅磚結合洗石子門牆，為複合式的建築樣式。紅磚堆砌的1號老屋，屋脊上的燕尾令人遙想昔日風華，時光彷彿在此停駐。    祖堂每年農曆四月五日、八月一日會舉行春秋兩季，是最盛大的聚會祭祀活動。范姜老屋群將客家傳統庄院的特色充分展現，更是喜愛訪古的遊客，拍照取景的好地點。         ","327桃園市新屋區中正路110巷1、2、3、6、9號","327","1.於中壢搭乘桃園客運5025線往新屋、5032、5033線往觀音、新竹客運5654線往新屋，於新屋站下車步行至中正路轉進110巷即抵，約5分鐘。  2.搭乘新竹客運5649(龍潭-新屋)線往新屋，於新屋站下車步行至中正路轉進110巷即抵，約5分鐘。","07:00-17:00","121.10433","24.97615","","備有停車場，團體前往請先致電祖堂管理人","免費","■不可大聲喧嘩、寵物不得攜帶入內。  ■預約景點導覽請洽新屋區公所(03-4772111)","886-3-4777343","886-3-3322101","2016/09/23 15:49:09"
"","","398","travel.tycg.gov.tw/zh-tw/Travel/Attraction/398","頭寮大池賞鳥","如果你熱愛生態之旅，那麼你對頭寮大池肯定不陌生！位於竹篙厝產業道路上的新福圳，即是一般民眾口中的頭寮大池，是一座人工埤塘，大小二池面積加起來廣達19公頃，除了作灌溉之用，當地農民也用來養殖魚類，自然環境維持得宜的頭寮大池，吸引許多鳥類聚集，特別是每年入冬，候鳥大舉過境，宛如一場鳥類博覽會。    農民每三年會將大池放水一次，小池則每兩年放一次，這時正是觀賞魚鷹獵食秀的好時機；雙翼狹長、盤旋於高空的魚鷹，瞄準獵物後，加速俯衝，快速伸爪達陣，現場觀賞的震撼力要比看國家地理頻道還強，幸運捕獲這場Live show絕對使人無比興奮！除了魚鷹，黑鳶、游隼、燕隼、鳳頭蒼鷹、大冠鷲等猛禽掠食，也非看不可！　    大池當中的「池中島｣，是著名的「水中土地公廟｣，在土地公被移至福昌宮後，綠樹環繞的人工小島成了大白、小白鷺、蒼鷺、夜鷺等鷺科鳥的棲息地，平靜的湖色有時也可見到小水鴨的蹤影，靜觀這清幽風景，感受韶光悠悠也是種享受。頭寮大池冬天常見的還有巨嘴鴉在此過冬，即俗稱的烏鴉，性格兇悍的巨嘴鴉會與猛禽空中爭食惡鬥，但遇到體型小很多的烏鶖卻舉白旗投降，相當有意思。其他有機會觀賞到的還有紅鳩、翠鳥、白頭翁、台灣藍鵲、綠畫眉等數十種鳥種，帶齊望遠鏡與相機，細細領會這賞鳥樂趣，絕對不讓你失望！","335桃園市大溪區頭寮新福圳","335","■搭乘桃園客運5097線【大溪－竹篙厝(經美華)】至竹篙厝站下，步行約180公尺即抵  ■搭乘桃園客運5090線【桃園－上巴陵－林班口】、5091線【中壢－上巴陵－林班口】、5093線【大溪－羅浮－巴陵】、5094線【大溪－三光(沙崙子)－巴陵】、5099線【大溪－阿姆坪(經懷德橋)】、5104線【大溪－復興】、5105線【大溪－小烏來(經三民)】、5106線【大溪－霞雲村(經復興)】、5107線【大溪－蝙蝠洞(經三民)】、5109線【大溪－高遶(經羅浮)】、中壢客運5301線【桃園－上巴陵－林班口】至頭寮站下，步行約1.5公里即抵   ■搭乘台灣好行501線【慈湖線】、502線【小烏來線】(假日行駛)於大溪陵寢站下，步行約1.8公里即抵","全年無休","121.28302","24.83684","","路邊停車","免費","冬季過境鳥類多","886-3-3322101","886-3-3322101","2016/09/20 10:39:46"
"","","1167","travel.tycg.gov.tw/zh-tw/Travel/Attraction/1167","中台環境教育資源中心","位於桃園環保科技園區的中台資源科技二廠，專營廢照明燈具回收、含汞廢棄物處理等環保產業，提倡「廢棄物變黃金」，2014年通過行政院環保署認證之環境教育資源中心成立，大力推廣資源回收再利用。目前除了開放各機關團體、大專院校、鄰里社區，也歡迎各國外賓參訪，讓台灣領先全球的綠色科技名揚海外，並攜手為愛地球盡份心力。    中台資源科技二廠具有自行研發、領先世界的廢照明光源回收拆解技術，其最大特色在於可將95%廢棄物轉為可用資源，而經過處理的廢棄汞更有高純度與高回收率的水準。除此之外，運用廢玻璃處理技術製造再生資源玻璃，即可有效減少資源浪費的現象。    目前中台環境教育資源中心共有二種導覽課程；課程一「舉頭三尺有燈管-環境中汞汙染與影響」，二小時授課時間，將會深入認識汞汙染，並了解汞汙染對健康有什麼樣的影響，進而學習如何積極避免汞汙染的方式。課程二「化廢為寶-廢燈管與廢玻璃資源再生」，教授垃圾分類的正確觀念、從垃圾堆中發現可再利用的資源，加添創意後讓垃圾搖身一變成藝術品。課程尾聲邀請參訪者一起發揮想像、大玩創意玻璃藝品DIY，特別利用廠內回收玻璃原料，以行動實踐環保概念，而這份獨一無二的手工紀念品，也為這趟參訪留下意義非凡的回憶。","328桃園市觀音區環科路328號","328","搭乘桃園客運5042線<中壢-觀音>至觀音站下，步行2.4公里或搭乘計程車前往","週一至週五09:00~12:00、13：00～16：00 預約時間﹕週一至週五08:00~17:00","121.06018","25.03682","http://www.chinalab.com.tw/","路邊停車","200元(含DIY材料費用)，若僅參觀酌收100元入場費","參觀採預約制，請參觀前一周去電或網路預約  每次開放團體10-30人","886-3-4730068#105","886-3-3322101","2016/09/20 10:22:35"
"","","978","travel.tycg.gov.tw/zh-tw/Travel/Attraction/978","秀才登山步道","如果想要登高賞景、享受親近山林的暢快，或是帶小孩來個不一樣的健走之旅，位於楊梅的秀才登山步道，讓你第一次登山就上手！由楊梅秀才路上中華汽車廠區大門左轉，循著天德堂方向前行，便可看到步道入口木造牌樓，走進棚架搭起的綠色隧道，全長4公里的綠活輕旅在此展開！首先登上共497階的「楊梅天梯｣暖暖身，揮汗爬坡時，可別只專注在眼前石階，身旁的豐富生態，更是吸睛！花朵色澤艷麗的野牡丹、表現強韌生命力的參天樟樹、小灰蝶、紫蛺蝶、三線蝶翩翩舞動，獨角仙、鍬形蟲等各式昆蟲，與多達50種的鳥類是山中嬌客，也許大冠鳩、松雀鷹等保育類動物會驚喜現身，整座山林就是一座生態教學教室。     爬完天梯後，接下來便是平坦的沿山稜線修築的觀光茶園產業道路，也是秀才自行車道。站在海拔僅三百多公尺的太平山(大平山)頂，吹著徐徐山風，鳥瞰整個楊梅市區、新埔市區和中山高速公路，甚至在天晴時可遠眺觀音海域，無邊無際的視野，令人感到心曠神怡，也趕走爬梯的疲憊感。接著往茶園方向前行，茶樹層層堆疊，藍天綠地下，像是經過完美測量的向量曲線，流暢而優美。若是在花季造訪，還可同場加映春日櫻花怒放，或是秋冬芒草如雪。由此處原路折返，這趟入門版登山行，也在此畫下完美句點。 ","326桃園市楊梅區秀才路845巷(天德堂後方)","326","搭乘新竹客運5641至「太平山下」站下車，步行至步道入口約10分鐘","全年無休","121.13801","24.88709","","路邊停車","免費","■沿途綠蔭較少，建議做好防曬與防蚊的準備。  ■石階坡度陡、石面易滑，建議著防滑度高的鞋子。","886-3-3322101","886-3-3322101","2016/09/20 10:17:47"
"","","1161","travel.tycg.gov.tw/zh-tw/Travel/Attraction/1161","龍元宮商圈","由桃園市府經濟發展局輔導之龍元宮商圈位於龍潭市中心，以具百年歷史的龍元宮為核心，商圈範圍包括大昌路、中正路、龍元路等交通要道，其中不乏連鎖商家、特色美食、以及結合歷史人文的觀光景點，老街區新玩法，吃喝玩樂由此展開！      龍元宮從清領時期即是地方信仰中心，主要供奉農業之神－神農大帝(又稱五穀爺)，每年四月的「五穀爺文化季｣，以賽神豬、傳統樂曲表演等活動慶賀五穀爺誕辰，場面萬人空巷。而一年一度的元宵節則有「迎古董｣踩街嘉年華、財神爺發財母金遶境等，熱鬧程度不輸過年！        來廟口商圈豈能錯過廟口小吃！內行人才知道的巷弄好味「香QQ地瓜球｣，甜而不膩又順口，熱騰騰吃最美味！排隊美食「金雞王鹽酥雞｣金黃酥脆，龍潭人返鄉必吃！超過80年的「松屋冰果店｣，傳統手作保留食材原味，清新爽口超消暑！征服老饕味蕾的「老爹臭豆腐｣，自製醬料口感大升級，堪稱宵夜人氣王！    只有廟口小吃不夠看，最負盛名的養生好食文化更是龍元宮商圈的必訪亮點。循著街角飄散的中藥青草香，來到老字號的藥草行，一口飲下世代傳承的養生良方，清涼退火又爽口。沿途多處店家提供以在地食材製作的美味料理；「三個娃一個爸｣的客家麻糬披薩，選用頂級龍泉米，誘人的拔絲，彈牙有勁不黏牙。邊欣賞木藝品的同時，還能邊享用美饌的「入木三分｣，配合節氣的無菜單舒食饗宴，傳遞養生至上的食飲概念。堅持無添加的「滷學學重乳酪蛋糕工坊｣，東方美人茶香蛋糕、芋見幸福乳酪蛋糕，食材原味吃得到，讓甜點控吃得開心又健康。      滿足了味蕾，精神食糧也很重要！鍾肇政文學生活園區內的日式宅子是鍾肇政舊居，走讀《魯冰花》，細賞文學悠悠底蘊。龍潭大池環湖散步、神龍滑梯夏日戲水，身心都感沁涼，親子嬉遊好去處。全台保存最完整的聖蹟亭，高聳石筆、中軸對稱的三進庭園，勾勒出文人惜物敬字的虔敬，頗有懷幽思古之情。","325桃園市龍潭區東龍路246號(龍元宮)","325","搭乘桃園客運701線【龍潭－林口長庚】、新竹客運5616線【龍潭－中壢】、新竹客運5617線【關西－中壢】、新竹客運5620線【新竹－中壢(經關西)】、新竹客運5634線【竹東－中壢(經關西)】、新竹客運5653線【中壢－六福動物園(經車頭)】、新竹客運5671線【中壢－八0四醫院(經龍潭)】於上伯公站下即抵","全年無休","121.21393","24.86528","","■北龍停車場  ■東龍停車場  ■台灣聯通停車場","","","886-3-3322101","886-3-3322101","2016/09/20 09:50:51"
