Changetime,Keyword,Remarks,Ticketinfo,Parkinginfo_py,Parkinginfo_px,Parkinginfo,Website,Level,Class3,Class2,Class1,Orgclass,Py,Px,Gov,Map,Picdescribe3,Picture3,Picdescribe2,Picture2,Picdescribe1,Picture1,Opentime,Travellinginfo,Zipcode,Add,Tel,Description,Toldescribe,Zone,Name,Id
2016/12/30 17:37,八里,,,,,,,,,,1,,25.14453,121.40264,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,未提供,,249,新北市八里區,886-2-26102621,太平洋戰爭爆發時期，日軍開始積極在殖民地臺灣各重要戰略地點建設堅固的工事，當時八里坌是屬於基隆要塞的西地區，日軍約在西元1941(昭和16)年開始，在松子腳構築起12公分高的兩用加農砲掩體共兩處，也就是松子腳砲臺，另外也在八里坌地區的楓櫃斗湖構築8公分高射砲掩體兩處，皆是利用鋼筋混凝土構築的「永久築城」。,太平洋戰爭爆發時期，日軍開始積極在殖民地臺灣各重要戰略地點建設堅固的工事，當時八里坌是屬於基隆要塞的西地區，日軍約在西元1941(昭和16)年開始，在松子腳構築起12公分高的兩用加農砲掩體共兩處，也就是松子腳砲臺，另外也在八里坌地區的楓櫃斗湖構築8公分高射砲掩體兩處，皆是利用鋼筋混凝土構築的「永久築城」。 根據地方耆老回憶，當時日軍為了要建砲臺，還從庄役場(位於舊城內)鋪設了一條輕便軌道藉以運輸建材，當時15歲到50歲的壯丁都要輪流去作「公工」，也就是完全義務性的勞役。可惜的是，目前遺址多被近代的墳墓及果園所覆蓋，經過縝密的地毯式搜尋，才找到兩處的機槍掩堡，以及一處的迫擊砲陣地。,,松子腳砲臺遺址,C1_382000000A_110136
2016/12/30 17:37,八里,,,,,,http://www.lung-yuan.idv.tw/,,,,9,,25.13219,121.44767,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,未提供,,249,新北市八里區龍源里龍形五街37巷20號,886-2-26183687,龍源農場座落在觀音山腳下，占地約有二公頃，景色優美。目前栽種有樹梅、文旦柚、蜜雪高接梨、桶柑等以及規劃中的熱帶水蜜桃，每到產果季節就會吸引許多遊客來此採果。另外也提供有戶外教學的體驗活動，教導遊客如何栽種出美味多汁的水果。,龍源農場座落在觀音山腳下，占地約有二公頃，景色優美。目前栽種有樹梅、文旦柚、蜜雪高接梨、桶柑等以及規劃中的熱帶水蜜桃，每到產果季節就會吸引許多遊客來此採果。另外也提供有戶外教學的體驗活動，教導遊客如何栽種出美味多汁的水果。,,龍源農場,C1_382000000A_110144
2016/12/30 17:37,八里,,,,,,,,,,9,,25.14349,121.43226,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,週末六、日 6:00-18:00,,249,新北市八里區米倉里牛寮埔12鄰16-5號,886-2-26102621,牛寮埔石頭公農園主要種植柑橘及文旦柚，目前以提供休閒採果為主。農園因為地處觀音山山麓，可以看到淡水河的出海口以及臺灣海峽，視野相當開闊，對岸淡水的景色也可以一覽無遺。果園距離八里左岸與十三行博物館約15分鐘車程，可從左岸坐渡輪至淡水老街，再轉搭捷運，交通便利。牛寮埔石頭公農園每年中秋節前夕為文旦柚產期，農曆新年前夕則為柑橘產期，皆開放遊客採果，歡迎於採果期闔家蒞臨。,"牛寮埔石頭公農園主要種植柑橘及文旦柚，目前以提供休閒採果為主。農園因為地處觀音山山麓，可以看到淡水河的出海口以及臺灣海峽，視野相當開闊，對岸淡水的景色也可以一覽無遺。果園距離八里左岸與十三行博物館約15分鐘車程，可從左岸坐渡輪至淡水老街，再轉搭捷運，交通便利。

牛寮埔石頭公農園每年中秋節前夕為文旦柚產期，農曆新年前夕則為柑橘產期，皆開放遊客採果，歡迎於採果期闔家蒞臨。",,(牛寮埔)石頭公農園,C1_382000000A_110146
2016/12/30 17:37,八里,,,,,,http://www.centuryempire.url.tw/index.html,,,,18,,25.16308,121.42194,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,未提供,,249,新北市八里區忠五街70號,886-2-26108078,雷朗提供全新安全且專業的軟硬體設施，幫助每個人都能勇敢面對挑戰，肯定自我，積極樂觀；讓每個人都能與人合作，樂於關懷分享；讓每個人都能發揮潛能，主動探究，解決問題，創造生活；讓每個人都能感受大自然的真善與美妙，豐富身心靈的內涵。,"雷朗提供全新安全且專業的軟硬體設施，幫助每個人都能勇敢面對挑戰，肯定自我，積極樂觀；讓每個人都能與人合作，樂於關懷分享；讓每個人都能發揮潛能，主動探究，解決問題，創造生活；讓每個人都能感受大自然的真善與美妙，豐富身心靈的內涵。本園區的理念為：
◎ 為教學開放：具體落實九年一貫綜合領域「野外休閒與探索活動」的精神，為各級學校設計戶外教學專案課程。
◎ 為成長開放：中小企業團體及家庭親子規劃成長體驗課程， 以增進人際溝通，開發潛能。
◎ 為休閒開放：推廣戶外探索體驗活動，舉辦自強活動、園遊會等。",,雷朗極限探索(園區),C1_382000000A_110148
2016/12/30 17:38,貢寮,,,,,,,,,,18,,25.01456,122.00222,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,全年開放,,228,新北市貢寮區福連里馬崗,886-2-24941601,馬崗漁港是臺灣最東邊的漁村，毗鄰北部濱海公路旁，交通方便，附近有適合磯釣的萊萊磯釣場及馬崗磯釣場，後山上有三貂角燈塔，是一個地理位置相當好的漁港。馬崗港的漁船多至龜山島及三貂灣漁場作業，屬於沿近海漁業，當日往返。主要漁獲物有鯛、鰹、小卷、軟絲、龍蝦等。漁獲物一半在當地自售，另一半運往基隆市市場拍賣或加工廠加工。,馬崗漁港是臺灣最東邊的漁村，毗鄰北部濱海公路旁，交通方便，附近有適合磯釣的萊萊磯釣場及馬崗磯釣場，後山上有三貂角燈塔，是一個地理位置相當好的漁港。馬崗港的漁船多至龜山島及三貂灣漁場作業，屬於沿近海漁業，當日往返。主要漁獲物有鯛、鰹、小卷、軟絲、龍蝦等。漁獲物一半在當地自售，另一半運往基隆市市場拍賣或加工廠加工。,,馬崗漁港,C1_382000000A_110151
2016/12/30 17:38,貢寮,,,,,,,,,,18,,25.01255,121.99152,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,全年開放,,228,新北市貢寮區卯澳漁港,886-2-24941601,濱海公路旁的卯澳漁村具有傳統的漁村風貌，值得駐足細細體會。濱海公路旁左側為一小溪，溪畔遮蔭的百年老榕，枝幹纏繞、綠意盎然。進入漁村更感 到無比平淡悠哉的氣氛，在細碎的海潮聲中，漁村顯得特別寧靜。卯澳灣是全臺少數海洋生物資源豐富而且多樣的海域，適合九孔、龍蝦、石花菜及各類海洋生物的生長。雖然沒有大山大水，但是小而美的恬靜、質樸特色，卻使人有忘塵出世的深刻印象，在北濱可說是難得一見的景觀。,濱海公路旁的卯澳漁村具有傳統的漁村風貌，值得駐足細細體會。濱海公路旁左側為一小溪，溪畔遮蔭的百年老榕，枝幹纏繞、綠意盎然。進入漁村更感到無比平淡悠哉的氣氛，在細碎的海潮聲中，漁村顯得特別寧靜。卯澳灣是全臺少數海洋生物資源豐富而且多樣的海域，適合九孔、龍蝦、石花菜及各類海洋生物的生長。雖然沒有大山大水，但是小而美的恬靜、質樸特色，卻使人有忘塵出世的深刻印象，在北濱可說是難得一見的景觀。,,卯澳漁港,C1_382000000A_110152
2016/12/30 17:38,貢寮,,,,,,http://www.necoast-nsa.gov.tw/user/Article.aspx?Lang=1&SNo=04000476,,,,18,,25.01193,121.99015,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,全年開放,,228,新北市貢寮區福連里,886-2-24941601,卯澳的石頭厝是「就地取材」的典範，石材是來自海岸的砂岩，屋架取自後山的竹材，屋頂在過去多以野生茅草鋪成。卯澳的石頭厝大致可分成三種不同的格局與砌法，第一種型式為一條龍、亂石砌的格局，這是最普遍也最經濟的方式，牆面以大小相近的自然卵石或粗略打鑿過的石塊組砌而成，頗具粗獷之美。第二種型式是單伸手、水平砌的方式，先將石頭打鑿成高度相當的石條，再一層層水平疊砌而 成，牆面簡潔有序。第三種為三合院式的人字砌法建築型式，不論技巧、強度、費用都較高，牆面以加工過、大小等長的石塊斜倚約45度疊砌而成，灰縫曲折交織如 「人」字，頗具特色。,卯澳的石頭厝是「就地取材」的典範，石材是來自海岸的砂岩，屋架取自後山的竹材，屋頂在過去多以野生茅草鋪成。卯澳的石頭厝大致可分成三種不同的格局與砌法，第一種型式為一條龍、亂石砌的格局，這是最普遍也最經濟的方式，牆面以大小相近的自然卵石或粗略打鑿過的石塊組砌而成，頗具粗獷之美。第二種型式是單伸手、水平砌的方式，先將石頭打鑿成高度相當的石條，再一層層水平疊砌而成，牆面簡潔有序。第三種為三合院式的人字砌法建築型式，不論技巧、強度、費用都較高，牆面以加工過、大小等長的石塊斜倚約45度疊砌而成，灰縫曲折交織如 「人」字，頗具特色。,,卯澳石頭古厝建築,C1_382000000A_110153
2016/12/30 17:38,貢寮,,,,,,http://www.necoast-nsa.gov.tw/user/Article.aspx?Lang=1&SNo=04000477,,,,18,,25.01642,121.99923,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,全年開放,,228,新北市貢寮區馬崗,886-2-24941601,馬崗潮間帶長寬各約百餘公尺，是臺灣海岸生長最多綠藻處，海蝕平臺表面相當平坦，也有許多小型的潮池和潮溝，適合民眾以步行的方式觀察生態。春季時，海蝕平臺生長許多綠油油的石蓴與綠色藻類，猶如舖上了一層天然的綠地毯，在潮池裡或石塊下，還可以看到許多海葵、蜑螺、鐘螺、珠螺、海兔、寄居蟹和螃蟹，低潮帶附近則有許多小杉苔、珊瑚藻、海葵、藤壺和海鞘生長，是一個適合生態旅遊的景點。,馬崗潮間帶長寬各約百餘公尺，是臺灣海岸生長最多綠藻處，海蝕平臺表面相當平坦，也有許多小型的潮池和潮溝，適合民眾以步行的方式觀察生態。春季時，海蝕平臺生長許多綠油油的石蓴與綠色藻類，猶如舖上了一層天然的綠地毯，在潮池裡或石塊下，還可以看到許多海葵、蜑螺、鐘螺、珠螺、海兔、寄居蟹和螃蟹，低潮帶附近則有許多小杉苔、珊瑚藻、海葵、藤壺和海鞘生長，是一個適合生態旅遊的景點。,,馬崗潮間帶,C1_382000000A_110154
2016/12/30 17:38,貢寮,,,,,,,,,,18,,25.10511,121.92114,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,8:00~17:00,,228,新北市貢寮區和美街49號,886-2-24902329,座落在龍洞岬崖上的西靈巖寺，是東北角海岸沿線最著名的廟宇之一，又稱佛祖廟，是適合觀海的地點。雖是建於嘉慶元年(1806年) ，但廟已重建，不見古意，殘存的古石柱被豎立於廟旁空地上，並未標示建造的年代；寺中有一口百餘年的大鐘，正殿前則有一副很別致的對聯。,座落在龍洞岬崖上的西靈巖寺，是東北角海岸沿線最著名的廟宇之一，又稱佛祖廟，是適合觀海的地點。雖是建於嘉慶元年(1806年) ，但廟已重建，不見古意，殘存的古石柱被豎立於廟旁空地上，並未標示建造的年代；寺中有一口百餘年的大鐘，正殿前則有一副很別致的對聯。,,西靈巖寺,C1_382000000A_110157
2016/12/30 17:38,貢寮,,,,,,http://www.necoast-nsa.gov.tw/user/Article.aspx?Lang=1&SNo=04000461,,,,11,,25.11213,121.92211,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,全年開放,,228,新北市貢寮區東北角龍洞灣南岸,886-2-24991115,"龍洞岩場位於龍洞岬角，是國內最佳的天然攀岩場地。龍洞岬突出的岩塊是屬於臺灣最堅硬的岩石－四稜砂岩，為五千萬年前華南古陸塊近海沈積，並於大約六百萬年前地殼變動被推擠出海面，階梯狀的方形岩塊，不僅在東北角海岸堆疊出狀闊的氣勢，也因質地堅硬，成為許多冒險者的攀岩勝地。

東北季風盛行期間(10月-3月)，易有瘋狗浪發生，為維護安全，請勿前往海邊進行相關遊憩，造成不便，敬請見諒。","龍洞岩場位於龍洞岬角綿延一公里長，是國內最佳的天然攀岩場地。龍洞岬突出的岩塊是屬於臺灣最堅硬的岩石－四稜砂岩，為五千萬年前華南古陸塊近海沈積，並於大約六百萬年前地殼變動被推擠出海面，階梯狀的方形岩塊，不僅在東北角海岸堆疊出狀闊的氣勢，也因質地堅硬，成為許多冒險者的攀岩勝地。

<font color='red'>東北季風盛行期間(10月-3月)，易有瘋狗浪發生，為維護安全，請勿前往海邊進行相關遊憩，造成不便，敬請見諒。</font>",,龍洞岩場,C1_382000000A_110165
2016/12/30 17:38,貢寮,,,,,,https://www.facebook.com/%E6%BE%B3%E5%BA%95%E4%BB%81%E5%92%8C%E5%AE%AE-111852025825406/,,,,18,,25.05173,121.92299,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,06:00-21:00,,228,新北市貢寮區仁和路9號,886-2-24901230,位於濱海公路旁的仁和宮是澳底人民的信仰中心，建於清道光初年，至今已有 150餘年的歷史，供奉漁民最篤信的媽祖，廟宇建築形式為一條龍二進式、三川脊、硬山頂格式。澳底是當年福建漳浦人吳沙來臺後，乘船前往宜蘭開拓的啟航處，他的墳墓就在石碇溪邊的面海處，在仁和宮旁有指示牌，可順著指標往海邊方向走，大約二百多公尺即可抵達，墓園十分幽雅，碑上刻有『開蘭吳沙』的字樣。,位於濱海公路旁的仁和宮是澳底人民的信仰中心，建於清道光初年，至今已有150餘年的歷史，供奉漁民最篤信的媽祖，廟宇建築形式為一條龍二進式、三川脊、硬山頂格式。澳底是當年福建漳浦人吳沙來臺後，乘船前往宜蘭開拓的啟航處，他的墳墓就在石碇溪邊的面海處，在仁和宮旁有指示牌，可順著指標往海邊方向走，大約二百多公尺即可抵達，墓園十分幽雅，碑上刻有『開蘭吳沙』的字樣。,,澳底仁和宮,C1_382000000A_110166
2017/4/17 18:28,,,,,,,,,,,18,,24.91252,121.69152,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,05:00~21:00,,232,新北市坪林區魚堀26號之2,886-2-26658092,就在坪林區大林里，有一處叫「倒吊蓮」的地方，近年已經完成一座別具一格的「天佛禪院 」，禪院建築，採用石材砌牆，規模雖不是很大，但也五臟俱全，清靜素雅，不像一般觀光香火寺廟豪華吵雜，是清靜的修行場所，融入中國文化色彩的庭院建築，配合空間視野，營造出讓人喜歡親近的好環境。,就在坪林區大林里，有一處叫「倒吊蓮」的地方，近年已經完成一座別具一格的「天佛禪院 」，禪院建築，採用石材砌牆，規模雖不是很大，但也五臟俱全，清靜素雅，不像一般觀光香火寺廟豪華吵雜，是清靜的修行場所，融入中國文化色彩的庭院建築，配合空間視野，營造出讓人喜歡親近的好環境。,,天佛禪寺,C1_382000000A_110169
2016/12/30 17:38,坪林,,,,,,,,,,18,,24.93619,121.70653,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,全天開放,,232,新北市坪林區坪林68號,886-2-26657251,地勢平曠，屋舍集中，是坪林區平坦田地最大的一塊，有10公頃寬。50年代時，集良田、美池於一地，風水奇佳，田中有曬穀場，即「稻埕」，田畦下方北勢溪與支流匯成水潭，潭水清澈，常有鯉魚嬉戲於潭中，所以稱為鯉魚潭。後山環拱，山脈如龍欲潛潭嬉水，從對山鳥瞰，宛如青龍戲9珠。聽說傅姓有一長輩為留龍於此，聽計風水先生而造珠之傑作，一直有人才輩出，地靈人傑，真所謂水即財龍戲珠，珠珠生光。這從傅宅保留下來一座百年三合院，就端睨景觀風水極富修養內涵及重視，大廳上版築流芳的橫扁石刻，敘述著主人家的驕傲與傳承，對稱的石材堆疊窗櫺形式，是鄉內石材建築中少見的細緻工法建築，散發出自然美感讓人為之沉迷。,地勢平曠，屋舍集中，是坪林區平坦田地最大的一塊，有10公頃寬。50年代時，集良田、美池於一地，風水奇佳，田中有曬穀場，即「稻埕」，田畦下方北勢溪與支流匯成水潭，潭水清澈，常有鯉魚嬉戲於潭中，所以稱為鯉魚潭。後山環拱，山脈如龍欲潛潭嬉水，從對山鳥瞰，宛如青龍戲9珠。聽說傅姓有一長輩為留龍於此，聽計風水先生而造珠之傑作，一直有人才輩出，地靈人傑，真所謂水即財龍戲珠，珠珠生光。這從傅宅保留下來一座百年三合院，就端睨景觀風水極富修養內涵及重視，大廳上版築流芳的橫扁石刻，敘述著主人家的驕傲與傳承，對稱的石材堆疊窗櫺形式，是鄉內石材建築中少見的細緻工法建築，散發出自然美感讓人為之沉迷。,,坪林百年石頭古厝,C1_382000000A_110170
2016/12/30 17:38,坪林,,,,,,,,,,18,,24.93308,121.70165,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,9:00~17:00,,232,新北市坪林區大林里魚堀路44號之1,886-2-26657887,依廟中記載，奉祀關聖帝君開祖神尊由來，係清光緒年間傅姓祖先—傅永禎、傅道二昆仲，從大陸福建省泉州府安溪縣積穗鄉從善里曾子擄渡海來臺墾荒，在雨港登陸，翻山過嶺到文山郡魚堀定居。而相傳此地在漢人來拓墾之前，原住民常出沒殺人，然而當時，原住民來到山頭，卻看到(魚逮)魚堀城有千軍萬馬在此操兵演練，因此不敢入侵殺人。魚堀村居民認為是關聖帝君顯靈來保護庄民平安，使免於殺害，為叩謝帝君保佑，才由地方居民建造廟宇奉拜，稱為 「協德宮」。,依廟中記載，奉祀關聖帝君開祖神尊由來，係清光緒年間傅姓祖先—傅永禎、傅道二昆仲，從大陸福建省泉州府安溪縣積穗鄉從善里曾子擄渡海來臺墾荒，在雨港登陸，翻山過嶺到文山郡魚堀定居。而相傳此地在漢人來拓墾之前，原住民常出沒殺人，然而當時，原住民來到山頭，卻看到(魚逮)魚堀城有千軍萬馬在此操兵演練，因此不敢入侵殺人。(魚逮)魚堀村居民認為是關聖帝君顯靈來保護庄民平安，使免於殺害，為叩謝帝君保佑，才由地方居民建造廟宇奉拜，稱為 「協德宮」。,,協德宮,C1_382000000A_110171
2017/4/17 18:29,,,,,,,,,,,18,,24.93706,121.71156,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,6:00~18:00,,232,新北市坪林區坪林里坪林街79號,886-2-26658172,建於清同治元年(1862年)，是早期所建的廟宇。漢移民自大陸來臺墾荒，渡過黑水溝時險阻重重，有所謂「十去六死，三留一回頭」，因此在臺初期，有很多人需要海神的保佑。保坪宮主祀「北極玄天上帝」，鄉民大多稱為「上帝公」，玄天上帝是鎮守北天之神，就像燈塔與北極星一般，能指引海上船隻航行方向，信徒深信上帝公除了是很值得信賴的海神之外，還有治病的神力，並且能永遠保佑坪林這塊地方。保坪宮早期建築非常克難，只有茅草屋頂，後來得鄉民捐錢加蓋及改裝，現在是兩層樓形式，還有遮陽遮雨的天棚。農曆3月3日玄天上帝的生日，是坪林區最為重要的慶典日之一，農曆1月15日元宵節，此處也有迎燈遊行，農曆10月27日則是年尾的演戲拜拜。,建於清同治元年(1861年)，是早期所建的廟宇。漢移民自大陸來臺墾荒，渡過黑水溝時險阻重重，有所謂「十去六死，三留一回頭」，因此在臺初期，有很多人需要海神的保佑。保坪宮主祀「北極玄天上帝」，鄉民大多稱為「上帝公」，玄天上帝是鎮守北天之神，就像燈塔與北極星一般，能指引海上船隻航行方向，信徒深信上帝公除了是很值得信賴的海神之外，還有治病的神力，並且能永遠保佑坪林這塊地方。保坪宮早期建築非常克難，只有茅草屋頂，後來得鄉民捐錢加蓋及改裝，現在是兩層樓形式，還有遮陽遮雨的天棚。農曆3月3日玄天上帝的生日，是坪林區最為重要的慶典日之一，農曆1月15日元宵節，此處也有迎燈遊行，農曆10月27日則是年尾的演戲拜拜。,,保坪宮,C1_382000000A_110174
2017/1/18 18:03,,,,,,,,,,13,12,,24.91453,121.67995,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,全天開放,,232,新北市坪林區金瓜寮,886-2-26657251,在金瓜寮溪溪畔，深受外來遊客大為讚賞的自行車專用道採人車分離，騎乘在自行車道時，不用擔心過往的車輛。金瓜寮鐵馬新樂園是依照山林、公路等地形，所規劃出來的自行車道，包含了觀魚自行車道、森林自行車道2條主要路徑。沿途風光明媚，溪谷的涼風迎面而來，溫暖的陽光灑在身上，使金瓜寮自行車道深受遊客喜愛，騎一趟下來都還感到意猶未盡，觀魚步道是沿著復育成功的金瓜寮溪而行，森林自行車道稍具挑戰性，適合體力佳的勇腳前往，而越野登山下坡賽道則是依照古水圳步道整建而成的，驚險刺激的程度百分百，膽大心細的單車客一定要來體驗看看！經行政院體育委員會同意補助經費，使整個車道往兩側延伸，整體性及安全性更大大的提高。在第三期工程完工後，「下坡賽專用道」、「林間越野車道」、「親子同樂騎乘區」更是將坪林推向國際舞臺。,"在金瓜寮溪溪畔，深受外來遊客大為讚賞的自行車專用道採人車分離，騎乘在自行車道時，不用擔心過往的車輛。金瓜寮鐵馬新樂園是依照山林、公路等地形，所規劃出來的自行車道，包含了觀魚自行車道、森林自行車道2條主要路徑。
沿途風光明媚，溪谷的涼風迎面而來，溫暖的陽光灑在身上，使金瓜寮自行車道深受遊客喜愛，騎一趟下來都還感到意猶未盡，觀魚步道是沿著復育成功的金瓜寮溪而行，森林自行車道稍具挑戰性，適合體力佳的勇腳前往，而越野登山下坡賽道則是依照古水圳步道整建而成的，驚險刺激的程度百分百，膽大心細的單車客一定要來體驗看看！經行政院體育委員會同意補助經費，使整個車道往兩側延伸，整體性及安全性更大大的提高。在第三期工程完工後，「下坡賽專用道」、「林間越野車道」、「親子同樂騎乘區」更是將坪林推向國際舞臺。",,金瓜寮自行車道,C1_382000000A_110175
2016/12/30 17:38,坪林,,,,,,,,,,18,,24.93469,121.71337,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,全天開放,,232,新北市坪林區水德里水聳淒坑19-1號旁(茶業博物館旁),886-2-26657251,"坪林生態園區依山傍水，緊臨茶葉博物館，佔地近三公頃，雖然命名為生態園區，但其實這裡就是位在茶業博物館旁邊的花園，園區依原有地形規劃興建，並保留多處原始林區，園區內設有多處景觀設施，並保留各類原始植物生態，是遊憩休閒的好去處。
園區中的植物生態區享有盛名，茶園生態區、藥用植物區和杜鵑花、金針花及野薑花海、杏花林、杉木林、油杉林、楓樹園、水生植物綜合區以及蛇木林區各具特色，走進園內，茶香夾著花香，令人神清氣爽。園區內中有座供奉茶農保護神「茶郊媽祖」之「思源臺」，這尊媽祖約有200多年歷史，據說是早年移居來臺的大陸茶工遠從福建請來，由於頗為靈驗，前往祭拜的茶農越來越多，至今已成坪林茶農主要的信仰神祇，是全體鄉民精神的依歸。","坪林生態園區依山傍水，緊臨茶業博物館，佔地近三公頃，雖然命名為生態園區，但其實這裡就是位在茶業博物館旁邊的花園，園區依原有地形規劃興建，並保留多處原始林區，園區內設有多處景觀設施，並保留各類原始植物生態，是遊憩休閒的好去處。
園區中的植物生態區享有盛名，茶園生態區、藥用植物區和杜鵑花、金針花及野薑花海、杏花林、杉木林、油杉林、楓樹園、水生植物綜合區以及蛇木林區各具特色，走進園內，茶香夾著花香，令人神清氣爽。
園區內中有座供奉茶農保護神「茶郊媽祖」之「思源臺」，這尊媽祖約有200多年歷史，據說是早年移居來臺的大陸茶工遠從福建請來，由於頗為靈驗，前往祭拜的茶農越來越多，至今已成坪林茶農主要的信仰神祇，是全體鄉民精神的依歸。",,坪林生態園區,C1_382000000A_110177
2016/12/30 17:38,坪林,,,,,,,,,,18,,24.93932,121.71246,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,全天開放,,232,新北市坪林區坪林里(坪林國中後方山頂上),886-2-26657251,座落坪林國中後方山頂上，這裡本來是日據時期神社的所在地，後來才改建為觀音臺。有步道可前往，觀音臺高40呎，在直徑21公尺的圓形造景廣場，觀音聖像即座落於廣場正中間，含蓮花座高約11公尺，身朝南方層層山巒，象徵長佑子民源遠流長。不但是坪林當地的地標，也是北臺灣地區最高的青銅製觀音像，順著觀音臺步道上下山，觀音臺面向「思源臺」，與茶郊媽祖遙望相對，庇護茶鄉黎民。遊客既然都已經來到這裡，不妨多走點路鍛鍊一下身體，而且從這裡還可以看到北宜公路和雪山隧道，視野超讚！,座落坪林國中後方山頂上，這裡本來是日據時期神社的所在地，後來才改建為觀音臺。有步道可前往，觀音臺高40呎，在直徑21公尺的圓形造景廣場，觀音聖像即座落於廣場正中間，含蓮花座高約11公尺，身朝南方層層山巒，象徵長佑子民源遠流長。不但是坪林當地的地標，也是北臺灣地區最高的青銅製觀音像，順著觀音臺步道上下山，觀音臺面向「思源臺」，與茶郊媽祖遙望相對，庇護茶鄉黎民。遊客既然都已經來到這裡，不妨多走點路鍛鍊一下身體，而且從這裡還可以看到北宜公路和雪山隧道，視野超讚！,,觀音臺,C1_382000000A_110178
2016/12/30 17:38,坪林,,,,,,,,,,18,,24.93524,121.70422,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,全天開放,,232,坪林旅遊服務中心(斜對面),886-2-26657251,吊橋就位於坪林形象商圈末段，從加油站旁牌樓下階梯，即可進入親水吊橋。「雙龍合抱，共佑坪林」是規劃坪林親水吊橋的原始構想，吊橋橫跨北勢溪，長度約60公尺，面寬2公尺，可聯繫北勢溪二岸觀魚步道，將坪林茶業博物館、坪林吊橋、形象商圈等景點串聯一起。是欣賞水底魚群戲水的最佳高處位置，從上而下觀察，這才發現吊橋下方則是魚群閃閃發亮，密度之高令人嘖嘖稱奇，現在已是遊客必訪之地。讓人驚嘆坪林的封溪護育果然成績斐然，很多遊客都會帶著魚飼料、吐司在橋上拋丟食物給魚兒吃，雖然公所沒有禁止，但還是要提醒遊客不要把垃圾丟到河水裡，不但污染水源，要是讓魚吃進肚子裡那就太缺德了喔！,吊橋就位於坪林形象商圈末段，從加油站旁牌樓下階梯，即可進入親水吊橋。「雙龍合抱，共佑坪林」是規劃坪林親水吊橋的原始構想，吊橋橫跨北勢溪，長度約60公尺，面寬2公尺，可聯繫北勢溪二岸觀魚步道，將坪林茶業博物館、坪林吊橋、形象商圈等景點串聯一起。是欣賞水底魚群戲水的最佳高處位置，從上而下觀察，這才發現吊橋下方則是魚群閃閃發亮，密度之高令人嘖嘖稱奇，現在已是遊客必訪之地。讓人驚嘆坪林的封溪護育果然成績斐然，很多遊客都會帶著魚飼料、吐司在橋上拋丟食物給魚兒吃，雖然公所沒有禁止，但還是要提醒遊客不要把垃圾丟到河水裡，不但污染水源，要是讓魚吃進肚子裡那就太缺德了喔！,,坪林親水吊橋,C1_382000000A_110180
